1.000000,1500321346195.000000,368.000000
2.000000,1500321346197.000000,365.000000
3.000000,1500321346202.000000,352.000000
4.000000,1500321346214.000000,364.000000
5.000000,1500321346228.000000,374.000000
6.000000,1500321348302.000000,351.000000
7.000000,1500321348311.000000,344.000000
8.000000,1500321348318.000000,346.000000
9.000000,1500321348329.000000,342.000000
10.000000,1500321348343.000000,348.000000
11.000000,1500321350475.000000,356.000000
12.000000,1500321350484.000000,340.000000
13.000000,1500321350491.000000,356.000000
14.000000,1500321350505.000000,344.000000
15.000000,1500321350517.000000,354.000000
16.000000,1500321352705.000000,346.000000
17.000000,1500321352714.000000,350.000000
18.000000,1500321352722.000000,327.000000
19.000000,1500321352732.000000,340.000000
20.000000,1500321352747.000000,351.000000
21.000000,1500321354993.000000,336.000000
22.000000,1500321355002.000000,339.000000
23.000000,1500321355009.000000,344.000000
24.000000,1500321355019.000000,331.000000
25.000000,1500321355034.000000,344.000000
26.000000,1500321357396.000000,345.000000
27.000000,1500321357403.000000,340.000000
28.000000,1500321357410.000000,311.000000
29.000000,1500321357421.000000,348.000000
30.000000,1500321357436.000000,336.000000
31.000000,1500321359855.000000,346.000000
32.000000,1500321359864.000000,335.000000
33.000000,1500321359871.000000,343.000000
34.000000,1500321359881.000000,328.000000
35.000000,1500321359897.000000,344.000000
36.000000,1500321362314.000000,330.000000
37.000000,1500321362323.000000,339.000000
38.000000,1500321362330.000000,347.000000
39.000000,1500321362340.000000,348.000000
40.000000,1500321362357.000000,334.000000
41.000000,1500321364830.000000,327.000000
42.000000,1500321364839.000000,341.000000
43.000000,1500321364846.000000,339.000000
44.000000,1500321364856.000000,333.000000
45.000000,1500321364871.000000,333.000000
46.000000,1500321367462.000000,332.000000
47.000000,1500321367470.000000,338.000000
48.000000,1500321367477.000000,333.000000
49.000000,1500321367487.000000,320.000000
50.000000,1500321367502.000000,339.000000
51.000000,1500321370206.000000,323.000000
52.000000,1500321370215.000000,335.000000
53.000000,1500321370223.000000,322.000000
54.000000,1500321370234.000000,336.000000
55.000000,1500321370249.000000,327.000000
56.000000,1500321373125.000000,312.000000
57.000000,1500321373134.000000,328.000000
58.000000,1500321373141.000000,341.000000
59.000000,1500321373151.000000,337.000000
60.000000,1500321373166.000000,313.000000
61.000000,1500321376100.000000,309.000000
62.000000,1500321376109.000000,329.000000
63.000000,1500321376116.000000,316.000000
64.000000,1500321376126.000000,333.000000
65.000000,1500321376142.000000,315.000000
66.000000,1500321379133.000000,309.000000
67.000000,1500321379142.000000,331.000000
68.000000,1500321379149.000000,314.000000
69.000000,1500321379159.000000,326.000000
70.000000,1500321379175.000000,314.000000
71.000000,1500321382221.000000,314.000000
72.000000,1500321382230.000000,314.000000
73.000000,1500321382238.000000,324.000000
74.000000,1500321382248.000000,319.000000
75.000000,1500321382263.000000,323.000000
76.000000,1500321385367.000000,308.000000
77.000000,1500321385376.000000,319.000000
78.000000,1500321385383.000000,315.000000
79.000000,1500321385394.000000,304.000000
80.000000,1500321385410.000000,304.000000
81.000000,1500321388686.000000,308.000000
82.000000,1500321388695.000000,289.000000
83.000000,1500321388703.000000,307.000000
84.000000,1500321388713.000000,323.000000
85.000000,1500321388728.000000,304.000000
86.000000,1500321392119.000000,289.000000
87.000000,1500321392133.000000,309.000000
88.000000,1500321392134.000000,315.000000
89.000000,1500321392144.000000,309.000000
90.000000,1500321392161.000000,313.000000
91.000000,1500321395723.000000,297.000000
92.000000,1500321395732.000000,313.000000
93.000000,1500321395739.000000,304.000000
94.000000,1500321395749.000000,305.000000
95.000000,1500321395765.000000,301.000000
96.000000,1500321399442.000000,293.000000
97.000000,1500321399451.000000,301.000000
98.000000,1500321399458.000000,290.000000
99.000000,1500321399468.000000,302.000000
100.000000,1500321399484.000000,292.000000
101.000000,1500321403046.000000,291.000000
102.000000,1500321403055.000000,288.000000
103.000000,1500321403062.000000,292.000000
104.000000,1500321403072.000000,303.000000
105.000000,1500321403087.000000,273.000000
106.000000,1500321406763.000000,279.000000
107.000000,1500321406773.000000,284.000000
108.000000,1500321406778.000000,296.000000
109.000000,1500321406789.000000,274.000000
110.000000,1500321406804.000000,280.000000
111.000000,1500321410661.000000,280.000000
112.000000,1500321410667.000000,305.000000
113.000000,1500321410674.000000,288.000000
114.000000,1500321410684.000000,298.000000
115.000000,1500321414370.000000,285.000000
116.000000,1500321414379.000000,289.000000
117.000000,1500321414386.000000,306.000000
118.000000,1500321414396.000000,296.000000
119.000000,1500321414411.000000,292.000000
120.000000,1500321418440.000000,279.000000
121.000000,1500321418449.000000,293.000000
122.000000,1500321418456.000000,279.000000
123.000000,1500321418467.000000,294.000000
124.000000,1500321422147.000000,263.000000
125.000000,1500321422156.000000,292.000000
126.000000,1500321422163.000000,301.000000
127.000000,1500321422173.000000,290.000000
128.000000,1500321422189.000000,274.000000
129.000000,1500321426572.000000,278.000000
130.000000,1500321426581.000000,284.000000
131.000000,1500321426588.000000,288.000000
132.000000,1500321430095.000000,262.000000
133.000000,1500321430104.000000,288.000000
134.000000,1500321430111.000000,288.000000
135.000000,1500321430122.000000,294.000000
136.000000,1500321430138.000000,295.000000
137.000000,1500321434818.000000,272.000000
138.000000,1500321434827.000000,296.000000
139.000000,1500321434834.000000,300.000000
140.000000,1500321434844.000000,286.000000
141.000000,1500321434860.000000,295.000000
142.000000,1500321440191.000000,270.000000
143.000000,1500321440200.000000,275.000000
144.000000,1500321440206.000000,289.000000
145.000000,1500321440216.000000,283.000000
146.000000,1500321444485.000000,264.000000
147.000000,1500321444494.000000,285.000000
148.000000,1500321444504.000000,287.000000
149.000000,1500321444513.000000,288.000000
150.000000,1500321448777.000000,256.000000
151.000000,1500321448784.000000,281.000000
152.000000,1500321448790.000000,270.000000
153.000000,1500321448809.000000,273.000000
154.000000,1500321453545.000000,177.000000
155.000000,1500321453551.000000,189.000000
156.000000,1500321453558.000000,188.000000
157.000000,1500321453568.000000,187.000000
158.000000,1500321453584.000000,185.000000
159.000000,1500321459281.000000,272.000000
160.000000,1500321459290.000000,276.000000
161.000000,1500321459298.000000,289.000000
162.000000,1500321463325.000000,263.000000
163.000000,1500321463334.000000,275.000000
164.000000,1500321463341.000000,271.000000
165.000000,1500321463351.000000,267.000000
166.000000,1500321468271.000000,262.000000
167.000000,1500321468280.000000,282.000000
168.000000,1500321468290.000000,279.000000
169.000000,1500321468298.000000,279.000000
170.000000,1500321468311.000000,285.000000
171.000000,1500321474485.000000,255.000000
172.000000,1500321474500.000000,279.000000
173.000000,1500321474502.000000,277.000000
174.000000,1500321474507.000000,266.000000
175.000000,1500321474528.000000,279.000000
176.000000,1500321480757.000000,256.000000
177.000000,1500321480766.000000,277.000000
178.000000,1500321480772.000000,283.000000
179.000000,1500321480782.000000,297.000000
180.000000,1500321480797.000000,290.000000
181.000000,1500321487273.000000,255.000000
182.000000,1500321487280.000000,293.000000
183.000000,1500321487288.000000,290.000000
184.000000,1500321487298.000000,290.000000
185.000000,1500321487313.000000,285.000000
186.000000,1500321493852.000000,251.000000
187.000000,1500321493861.000000,277.000000
188.000000,1500321493870.000000,286.000000
189.000000,1500321493879.000000,285.000000
190.000000,1500321493894.000000,271.000000
191.000000,1500321500065.000000,247.000000
192.000000,1500321500074.000000,275.000000
193.000000,1500321500079.000000,280.000000
194.000000,1500321500089.000000,281.000000
195.000000,1500321500106.000000,285.000000
196.000000,1500321506989.000000,250.000000
197.000000,1500321506998.000000,272.000000
198.000000,1500321507005.000000,274.000000
199.000000,1500321512042.000000,245.000000
200.000000,1500321512053.000000,292.000000
201.000000,1500321512058.000000,278.000000
202.000000,1500321512069.000000,277.000000
203.000000,1500321512084.000000,274.000000
204.000000,1500321519386.000000,242.000000
205.000000,1500321519386.000000,284.000000
206.000000,1500321519386.000000,276.000000
207.000000,1500321519387.000000,284.000000
208.000000,1500321519387.000000,277.000000
209.000000,1500321526595.000000,243.000000
210.000000,1500321526604.000000,289.000000
211.000000,1500321526611.000000,287.000000
212.000000,1500321526622.000000,274.000000
213.000000,1500321526637.000000,277.000000
214.000000,1500321534106.000000,244.000000
215.000000,1500321534115.000000,276.000000
216.000000,1500321534122.000000,276.000000
217.000000,1500321534132.000000,276.000000
218.000000,1500321534148.000000,285.000000
219.000000,1500321541394.000000,242.000000
220.000000,1500321541403.000000,285.000000
221.000000,1500321541410.000000,280.000000
222.000000,1500321541420.000000,272.000000
223.000000,1500321541436.000000,286.000000
224.000000,1500321550064.000000,232.000000
225.000000,1500321550069.000000,290.000000
226.000000,1500321550077.000000,281.000000
227.000000,1500321550087.000000,274.000000
228.000000,1500321550103.000000,283.000000
229.000000,1500321559421.000000,228.000000
230.000000,1500321559426.000000,286.000000
231.000000,1500321559438.000000,276.000000
232.000000,1500321559444.000000,281.000000
233.000000,1500321559458.000000,274.000000
234.000000,1500321569972.000000,226.000000
235.000000,1500321569981.000000,282.000000
236.000000,1500321569988.000000,280.000000
237.000000,1500321569998.000000,275.000000
238.000000,1500321570014.000000,273.000000
239.000000,1500321581749.000000,228.000000
240.000000,1500321581757.000000,275.000000
241.000000,1500321581765.000000,279.000000
242.000000,1500321581775.000000,278.000000
243.000000,1500321581790.000000,277.000000
244.000000,1500321594025.000000,218.000000
245.000000,1500321594033.000000,270.000000
246.000000,1500321594041.000000,278.000000
247.000000,1500321594051.000000,282.000000
248.000000,1500321594067.000000,281.000000
249.000000,1500321607513.000000,213.000000
250.000000,1500321607521.000000,269.000000
251.000000,1500321607529.000000,271.000000
252.000000,1500321607539.000000,253.000000
253.000000,1500321607555.000000,278.000000
254.000000,1500321623881.000000,207.000000
255.000000,1500321623890.000000,273.000000
256.000000,1500321623897.000000,277.000000
257.000000,1500321623907.000000,275.000000
258.000000,1500321623925.000000,272.000000
259.000000,1500321828834.000000,234.000000
260.000000,1500321828843.000000,280.000000
261.000000,1500321828850.000000,273.000000
262.000000,1500321828860.000000,277.000000
263.000000,1500321828875.000000,280.000000
264.000000,1500321833820.000000,251.000000
265.000000,1500321833829.000000,300.000000
266.000000,1500321833836.000000,302.000000
267.000000,1500321833846.000000,306.000000
268.000000,1500321837992.000000,254.000000
269.000000,1500321838001.000000,312.000000
