1.000000,1500307320046.000000,99.000000
2.000000,1500307320049.000000,169.000000
3.000000,1500307320049.000000,230.000000
4.000000,1500307320050.000000,263.000000
5.000000,1500307320056.000000,277.000000
6.000000,1500307348670.000000,97.000000
7.000000,1500307348679.000000,176.000000
8.000000,1500307348686.000000,228.000000
9.000000,1500307348698.000000,267.000000
10.000000,1500307348712.000000,275.000000
11.000000,1500307377210.000000,101.000000
12.000000,1500307377219.000000,174.000000
13.000000,1500307377226.000000,228.000000
14.000000,1500307377237.000000,268.000000
15.000000,1500307377252.000000,286.000000
16.000000,1500307405581.000000,95.000000
17.000000,1500307405589.000000,174.000000
18.000000,1500307405597.000000,231.000000
19.000000,1500307405607.000000,269.000000
20.000000,1500307405622.000000,261.000000
21.000000,1500307434115.000000,101.000000
22.000000,1500307434124.000000,174.000000
23.000000,1500307434132.000000,230.000000
24.000000,1500307434142.000000,269.000000
25.000000,1500307434157.000000,283.000000
26.000000,1500307462193.000000,101.000000
27.000000,1500307462204.000000,174.000000
28.000000,1500307462209.000000,234.000000
29.000000,1500307462219.000000,271.000000
30.000000,1500307462235.000000,280.000000
31.000000,1500307490446.000000,102.000000
32.000000,1500307490455.000000,176.000000
33.000000,1500307490463.000000,230.000000
34.000000,1500307490472.000000,273.000000
35.000000,1500307490488.000000,288.000000
36.000000,1500307518354.000000,102.000000
37.000000,1500307518365.000000,176.000000
38.000000,1500307518369.000000,239.000000
39.000000,1500307518379.000000,274.000000
40.000000,1500307518395.000000,288.000000
41.000000,1500307546435.000000,101.000000
42.000000,1500307546443.000000,176.000000
43.000000,1500307546452.000000,233.000000
44.000000,1500307546460.000000,273.000000
45.000000,1500307546476.000000,273.000000
46.000000,1500307574392.000000,100.000000
47.000000,1500307574401.000000,179.000000
48.000000,1500307574409.000000,233.000000
49.000000,1500307574419.000000,274.000000
50.000000,1500307574435.000000,280.000000
51.000000,1500307602349.000000,101.000000
52.000000,1500307602359.000000,178.000000
53.000000,1500307602366.000000,234.000000
54.000000,1500307602376.000000,274.000000
55.000000,1500307602392.000000,281.000000
56.000000,1500307630367.000000,103.000000
57.000000,1500307630375.000000,176.000000
58.000000,1500307630383.000000,233.000000
59.000000,1500307630396.000000,274.000000
60.000000,1500307630408.000000,286.000000
61.000000,1500307658211.000000,102.000000
62.000000,1500307658220.000000,177.000000
63.000000,1500307658227.000000,236.000000
64.000000,1500307658238.000000,276.000000
65.000000,1500307658253.000000,283.000000
66.000000,1500307685871.000000,103.000000
67.000000,1500307685881.000000,174.000000
68.000000,1500307685887.000000,237.000000
69.000000,1500307685897.000000,274.000000
70.000000,1500307685913.000000,278.000000
71.000000,1500307713584.000000,103.000000
72.000000,1500307713592.000000,178.000000
73.000000,1500307713599.000000,236.000000
74.000000,1500307713610.000000,276.000000
75.000000,1500307713626.000000,267.000000
76.000000,1500307741065.000000,102.000000
77.000000,1500307741074.000000,179.000000
78.000000,1500307741081.000000,236.000000
79.000000,1500307741091.000000,277.000000
80.000000,1500307741107.000000,288.000000
81.000000,1500307769577.000000,101.000000
82.000000,1500307769586.000000,180.000000
83.000000,1500307769594.000000,237.000000
84.000000,1500307769604.000000,274.000000
85.000000,1500307769619.000000,302.000000
86.000000,1500307796882.000000,103.000000
87.000000,1500307796891.000000,178.000000
88.000000,1500307796898.000000,238.000000
89.000000,1500307796908.000000,278.000000
90.000000,1500307796924.000000,278.000000
91.000000,1500307824478.000000,103.000000
92.000000,1500307824487.000000,173.000000
93.000000,1500307824494.000000,238.000000
94.000000,1500307824504.000000,278.000000
95.000000,1500307824520.000000,290.000000
96.000000,1500307851605.000000,104.000000
97.000000,1500307851613.000000,180.000000
98.000000,1500307851621.000000,240.000000
99.000000,1500307851632.000000,278.000000
100.000000,1500307851646.000000,289.000000
101.000000,1500307878968.000000,104.000000
102.000000,1500307878977.000000,178.000000
103.000000,1500307878984.000000,238.000000
104.000000,1500307878994.000000,279.000000
105.000000,1500307879010.000000,294.000000
106.000000,1500307906218.000000,104.000000
107.000000,1500307906229.000000,180.000000
108.000000,1500307906234.000000,239.000000
109.000000,1500307906244.000000,282.000000
110.000000,1500307906260.000000,285.000000
111.000000,1500307933464.000000,103.000000
112.000000,1500307933473.000000,179.000000
113.000000,1500307933480.000000,240.000000
114.000000,1500307933491.000000,281.000000
115.000000,1500307933506.000000,295.000000
116.000000,1500307960769.000000,103.000000
117.000000,1500307960778.000000,181.000000
118.000000,1500307960788.000000,239.000000
119.000000,1500307960795.000000,281.000000
120.000000,1500307960811.000000,257.000000
121.000000,1500307987842.000000,108.000000
122.000000,1500307987851.000000,181.000000
123.000000,1500307987858.000000,240.000000
124.000000,1500307987867.000000,281.000000
125.000000,1500307987884.000000,270.000000
126.000000,1500308015140.000000,104.000000
