148.000000,1500321323762.000000,411.000000
149.000000,1500321323771.000000,404.000000
150.000000,1500321323778.000000,412.000000
151.000000,1500321323788.000000,415.000000
152.000000,1500321323804.000000,398.000000
153.000000,1500321325421.000000,391.000000
154.000000,1500321325433.000000,405.000000
155.000000,1500321325437.000000,377.000000
156.000000,1500321325448.000000,413.000000
157.000000,1500321325463.000000,417.000000
158.000000,1500321327137.000000,411.000000
159.000000,1500321327146.000000,410.000000
160.000000,1500321327154.000000,406.000000
161.000000,1500321327164.000000,405.000000
162.000000,1500321327179.000000,413.000000
163.000000,1500321328911.000000,403.000000
164.000000,1500321328921.000000,405.000000
165.000000,1500321328928.000000,408.000000
166.000000,1500321328941.000000,386.000000
167.000000,1500321328953.000000,362.000000
168.000000,1500321330685.000000,385.000000
169.000000,1500321330693.000000,387.000000
170.000000,1500321330701.000000,384.000000
171.000000,1500321330712.000000,403.000000
172.000000,1500321330725.000000,401.000000
173.000000,1500321332515.000000,383.000000
174.000000,1500321332524.000000,394.000000
175.000000,1500321332531.000000,386.000000
176.000000,1500321332542.000000,381.000000
177.000000,1500321332561.000000,370.000000
178.000000,1500321334345.000000,393.000000
179.000000,1500321334354.000000,382.000000
180.000000,1500321334361.000000,370.000000
181.000000,1500321334374.000000,385.000000
182.000000,1500321334397.000000,372.000000
183.000000,1500321336234.000000,363.000000
184.000000,1500321336244.000000,384.000000
185.000000,1500321336250.000000,378.000000
186.000000,1500321336259.000000,381.000000
187.000000,1500321336275.000000,357.000000
