1.000000,1499190106380.000000,59.180000,55.251588,4.000000
2.000000,1499190118354.000000,59.410000,54.982770,5.000000
3.000000,1499190130352.000000,59.696667,54.536215,8.000000
4.000000,1499190142353.000000,60.016667,54.046452,11.000000
5.000000,1499190154354.000000,60.303333,53.539272,14.000000
6.000000,1499190166353.000000,60.470000,53.143035,15.000000
7.000000,1499190178353.000000,60.533333,52.976917,15.000000
8.000000,1499190190350.000000,60.650000,52.805819,15.000000
9.000000,1499190202356.000000,60.823333,52.595166,16.000000
10.000000,1499190214351.000000,61.006667,52.280574,15.000000
11.000000,1499190226356.000000,61.053333,52.088281,16.000000
12.000000,1499190238356.000000,61.033333,52.004145,15.000000
13.000000,1499190250357.000000,60.986667,51.998302,14.000000
14.000000,1499190262349.000000,60.923333,52.060324,12.000000
15.000000,1499190274356.000000,60.833333,52.060696,11.000000
16.000000,1499190286353.000000,60.660000,52.225312,9.000000
17.000000,1499190298351.000000,60.590000,52.402747,9.000000
18.000000,1499190310353.000000,60.573333,52.412280,9.000000
19.000000,1499190322356.000000,60.616667,52.441025,9.000000
20.000000,1499190334350.000000,60.783333,52.322352,10.000000
21.000000,1499190346353.000000,60.950000,52.063662,12.000000
22.000000,1499190358354.000000,61.106667,51.931663,13.000000
23.000000,1499190370357.000000,61.380000,51.685538,14.000000
24.000000,1499190382355.000000,61.743333,51.321270,17.000000
25.000000,1499190394351.000000,62.136667,50.818805,19.000000
26.000000,1499190406354.000000,62.416667,50.512437,21.000000
27.000000,1499190418356.000000,62.856667,50.142189,23.000000
28.000000,1499190430352.000000,63.413333,49.572100,26.000000
29.000000,1499190442360.000000,63.993333,48.966599,30.000000
30.000000,1499190454359.000000,64.560000,48.392285,33.000000
31.000000,1499190466359.000000,65.060000,47.807646,36.000000
32.000000,1499190478357.000000,65.160000,47.592728,35.000000
33.000000,1499190490359.000000,65.150000,47.567745,32.000000
34.000000,1499190502360.000000,64.960000,47.748581,28.000000
35.000000,1499190514355.000000,64.710000,48.017410,23.000000
36.000000,1499190526356.000000,64.413333,48.387153,18.000000
37.000000,1499190538354.000000,64.160000,48.725462,15.000000
38.000000,1499190550353.000000,63.976667,49.012056,13.000000
39.000000,1499190562357.000000,63.780000,49.237420,11.000000
40.000000,1499190574353.000000,63.470000,49.531634,10.000000
41.000000,1499190586356.000000,63.100000,49.947612,8.000000
42.000000,1499190598357.000000,62.690000,50.404493,6.000000
43.000000,1499190610360.000000,62.273333,50.905911,4.000000
44.000000,1499190622357.000000,61.840000,51.403420,1.000000
45.000000,1499190634360.000000,61.370000,51.929524,0.000000
46.000000,1499190646356.000000,60.883333,52.486322,0.000000
47.000000,1499190658355.000000,60.370000,53.118589,0.000000
48.000000,1499190670354.000000,59.936667,53.816164,0.000000
49.000000,1499190682359.000000,59.756667,54.417083,0.000000
50.000000,1499190694363.000000,59.633333,54.424015,0.000000
51.000000,1499190706355.000000,59.400000,54.670247,0.000000
52.000000,1499190718360.000000,59.200000,54.931922,0.000000
53.000000,1499190730359.000000,59.203333,55.289220,0.000000
54.000000,1499190742356.000000,59.533333,54.976034,0.000000
55.000000,1499190754359.000000,59.666667,54.451476,2.000000
56.000000,1499190766360.000000,59.723333,54.389626,4.000000
57.000000,1499190778361.000000,59.993333,54.112824,7.000000
58.000000,1499190790356.000000,60.136667,53.668439,9.000000
59.000000,1499190802363.000000,60.096667,53.663270,9.000000
60.000000,1499190814357.000000,60.140000,53.622532,9.000000
61.000000,1499190826360.000000,60.216667,53.470166,9.000000
