1.000000,1498761380190.000000,29.196667,45.358229,477.000000
2.000000,1498761392091.000000,29.116667,45.337838,478.000000
3.000000,1498761404092.000000,29.040000,45.274254,477.000000
4.000000,1498761416091.000000,28.963333,45.221580,478.000000
5.000000,1498761428097.000000,28.900000,45.137800,477.000000
6.000000,1498761440103.000000,28.840000,45.032621,478.000000
7.000000,1498761452097.000000,28.763333,44.925478,477.000000
8.000000,1498761464088.000000,28.710000,44.799279,479.000000
9.000000,1498761476104.000000,28.646667,44.682802,477.000000
10.000000,1498761488090.000000,28.586667,44.566713,478.000000
11.000000,1498761500086.000000,28.533333,44.440490,477.000000
12.000000,1498761512086.000000,28.486667,44.315030,478.000000
13.000000,1498761524091.000000,28.440000,44.189553,478.000000
14.000000,1498761536090.000000,28.386667,44.041456,479.000000
15.000000,1498761548090.000000,28.343333,43.905409,477.000000
16.000000,1498761560091.000000,28.293333,43.768571,478.000000
17.000000,1498761572090.000000,28.246667,43.643024,478.000000
18.000000,1498761584089.000000,28.206667,43.518225,478.000000
19.000000,1498761596086.000000,28.163333,43.393024,478.000000
20.000000,1498761608090.000000,28.126667,43.268568,479.000000
21.000000,1498761620085.000000,28.083333,43.132394,478.000000
22.000000,1498761632081.000000,28.053333,43.019591,478.000000
23.000000,1498761644082.000000,28.013333,42.883748,478.000000
24.000000,1498761656086.000000,27.980000,42.781474,479.000000
25.000000,1498761668081.000000,27.946667,42.646337,478.000000
26.000000,1498761680079.000000,27.913333,42.533077,479.000000
27.000000,1498761692079.000000,27.876667,42.419426,478.000000
28.000000,1498761704083.000000,27.830000,42.337517,479.000000
29.000000,1498761716083.000000,27.796667,42.257094,478.000000
30.000000,1498761728081.000000,27.743333,40.899213,479.000000
31.000000,1498761740085.000000,27.656667,40.230821,478.000000
32.000000,1498761752079.000000,27.626667,40.084341,479.000000
33.000000,1498761764082.000000,27.543333,39.699974,478.000000
34.000000,1498761776079.000000,27.516667,38.249460,480.000000
35.000000,1498761788077.000000,27.486667,37.414362,478.000000
36.000000,1498761800072.000000,27.423333,37.119382,479.000000
37.000000,1498761812073.000000,27.350000,37.411978,478.000000
38.000000,1498761824074.000000,27.286667,36.939176,479.000000
39.000000,1498761836074.000000,27.270000,36.848624,479.000000
40.000000,1498761848076.000000,27.256667,37.169484,479.000000
41.000000,1498761860072.000000,27.156667,37.536891,479.000000
42.000000,1498761872072.000000,27.086667,37.718337,479.000000
43.000000,1498761884072.000000,27.053333,37.249215,479.000000
44.000000,1498761896070.000000,27.023333,37.745097,480.000000
45.000000,1498761908073.000000,26.973333,37.762309,479.000000
46.000000,1498761920073.000000,26.933333,37.747195,480.000000
47.000000,1498761932069.000000,26.920000,37.479904,479.000000
48.000000,1498761944065.000000,26.893333,37.255469,480.000000
49.000000,1498761956071.000000,26.830000,37.459816,479.000000
50.000000,1498761968062.000000,26.793333,37.411811,480.000000
51.000000,1498761980064.000000,26.733333,37.715881,479.000000
52.000000,1498761992064.000000,26.700000,38.088805,480.000000
53.000000,1498762004067.000000,26.656667,37.608606,479.000000
54.000000,1498762016066.000000,26.653333,37.685764,480.000000
55.000000,1498762028066.000000,26.646667,37.972818,480.000000
56.000000,1498762040062.000000,26.606667,37.946628,480.000000
57.000000,1498762052067.000000,26.626667,38.755198,480.000000
58.000000,1498762064067.000000,26.610000,37.847418,481.000000
59.000000,1498762076061.000000,26.556667,38.162712,479.000000
60.000000,1498762088063.000000,26.513333,38.202478,481.000000
61.000000,1498762100060.000000,26.506667,38.334405,480.000000
62.000000,1498762112055.000000,26.506667,38.113391,480.000000
63.000000,1498762124061.000000,26.606667,41.332007,480.000000
64.000000,1498762136057.000000,27.403333,52.959330,445.000000
65.000000,1498762148061.000000,27.096667,42.316616,477.000000
66.000000,1498762160054.000000,26.926667,38.133931,480.000000
67.000000,1498762172056.000000,26.933333,42.596017,478.000000
68.000000,1498762184055.000000,26.853333,38.071228,479.000000
69.000000,1498762196051.000000,26.820000,38.101010,479.000000
70.000000,1498762208056.000000,26.756667,38.249431,480.000000
71.000000,1498762220053.000000,26.706667,38.277468,479.000000
72.000000,1498762232054.000000,26.663333,37.542771,480.000000
73.000000,1498762244055.000000,26.656667,37.420299,479.000000
74.000000,1498762256053.000000,26.600000,37.414622,479.000000
75.000000,1498762268049.000000,26.563333,37.322327,479.000000
76.000000,1498762280054.000000,26.526667,37.540179,480.000000
77.000000,1498762292053.000000,26.510000,38.510777,479.000000
78.000000,1498762304052.000000,26.486667,38.376108,481.000000
79.000000,1498762316053.000000,26.416667,37.695117,479.000000
80.000000,1498762328046.000000,26.356667,38.572902,481.000000
81.000000,1498762340047.000000,26.453333,43.161991,480.000000
82.000000,1498762352053.000000,26.410000,38.986279,480.000000
83.000000,1498762364051.000000,26.373333,38.199256,479.000000
84.000000,1498762376049.000000,26.350000,38.130601,480.000000
85.000000,1498762388044.000000,26.336667,37.941394,479.000000
86.000000,1498762400050.000000,26.310000,38.148583,480.000000
87.000000,1498762412042.000000,26.266667,38.000598,479.000000
88.000000,1498762424041.000000,26.203333,37.927876,480.000000
89.000000,1498762436041.000000,26.116667,38.371613,480.000000
90.000000,1498762448047.000000,26.070000,38.785790,481.000000
91.000000,1498762460044.000000,26.066667,38.311454,480.000000
92.000000,1498762472040.000000,26.033333,38.682934,481.000000
93.000000,1498762484045.000000,26.006667,38.283245,479.000000
94.000000,1498762496038.000000,25.986667,38.435472,480.000000
